path,artist,style,genre,style_id,genre_id
25283.jpg,Childe Hassam,Impressionism,genre painting,41,15
25307.jpg,Jean Metzinger,Divisionism,landscape,27,19
87498.jpg,Taras Shevchenko,Romanticism,landscape,101,19
96449.jpg,Hieronymus Bosch,Northern Renaissance,sketch and study,79,33
43065.jpg,Raphael,High Renaissance,sketch and study,39,33
83619.jpg,Tom Roberts,Impressionism,genre painting,41,15
19178.jpg,Anthony van Dyck,Baroque,portrait,12,27
50749.jpg,Thomas Eakins,Realism,marina,97,21
44534.jpg,Nicolaes Maes,Baroque,genre painting,12,15
9231.jpg,Ding Yanyong,Ink and wash painting,flower painting,43,14
52987.jpg,Homer Watson,Impressionism,landscape,41,19
59866.jpg, Periklis Vyzantios ,Expressionism,sketch and study,30,33
86874.jpg,Kitagawa Utamaro,Ukiyo-e,portrait,121,27
72048.jpg,Christoffer Wilhelm Eckersberg,Neoclassicism,portrait,73,27
91331.jpg,Ivan Shishkin,Realism,landscape,97,19
38320.jpg,Henri Matisse,Divisionism,still life,27,34
47399.jpg,Salvador Dali,Surrealism,genre painting,109,15
3577.jpg,John Constable,Romanticism,landscape,101,19
85534.jpg,Anders Zorn,Realism,nude painting (nu),97,24
256.jpg,Leon Polk Smith,Hard Edge Painting,abstract,38,0
9068.jpg,Arnold Böcklin,Symbolism,mythological painting,110,23
19821.jpg,Ding Yanyong,Expressionism,flower painting,30,14
81377.jpg,Leonardo da Vinci,High Renaissance,caricature,39,9
56277.jpg,Evelyne Axell,Pop Art,self-portrait,88,31
90983.jpg,Walasse Ting,Pop Art,nude painting (nu),88,24
32620.jpg,Eugene Boudin,Realism,genre painting,97,15
30006.jpg,Friedel Dzubas,Lyrical Abstraction,abstract,52,0
51820.jpg,Arkhip Kuindzhi,Impressionism,landscape,41,19
90149.jpg,Peter Paul Rubens,Baroque,mythological painting,12,23
90694.jpg,Esteban Vicente,Abstract Expressionism,abstract,1,0
59030.jpg,Francesco Guardi,Baroque,veduta,12,38
101134.jpg,Benozzo Gozzoli,Early Renaissance,religious painting,28,30
66363.jpg, Wassily Kandinsky,Abstract Art,abstract,0,0
89425.jpg,Karl Bryullov,Romanticism,genre painting,101,15
81586.jpg,Jean Fouquet,Northern Renaissance,history painting,79,16
41739.jpg,Piet Mondrian,Post-Impressionism,portrait,89,27
7554.jpg,Paul Cezanne,Post-Impressionism,still life,89,34
47264.jpg,Alma Woodsey Thomas,Color Field Painting,abstract,17,0
71227.jpg,Maria Primachenko,Naïve Art (Primitivism),genre painting,64,15
59600.jpg,Adriaen Brouwer,Baroque,genre painting,12,15
64527.jpg,Fyodor Bronnikov,Romanticism,genre painting,101,15
72326.jpg,Pietro Longhi,Rococo,genre painting,99,15
68513.jpg,Albert Bierstadt,Luminism,landscape,51,19
102798.jpg,Natalia Dumitresco,Art Informel,figurative,9,13
54890.jpg,Jean Fautrier,Art Informel,figurative,9,13
6135.jpg,Utagawa Kuniyoshi,Ukiyo-e,history painting,121,16
38848.jpg,Esteban Vicente,Abstract Expressionism,abstract,1,0
1406.jpg,Charles Cottet,Post-Impressionism,marina,89,21
52063.jpg,Umberto Boccioni,Futurism,figurative,35,13
21234.jpg,Konstantin Makovsky,Romanticism,portrait,101,27
24412.jpg,Correggio,Mannerism (Late Renaissance),religious painting,54,30
35405.jpg,Vladimir Dimitrov,Post-Impressionism,portrait,89,27
39293.jpg,Giuseppe de Nittis,Impressionism,landscape,41,19
2551.jpg,Pierre Bonnard,Intimism,nude painting (nu),45,24
48500.jpg,Giovanni Battista Piranesi,Neoclassicism,cityscape,73,10
81390.jpg,Samuel Mutzner,Orientalism,nude painting (nu),82,24
83544.jpg,Nikolaos Lytras,Expressionism,genre painting,30,15
18807.jpg,Albrecht Durer,Northern Renaissance,genre painting,79,15
24517.jpg,Lajos Kassak,Abstract Art,abstract,0,0
69343.jpg,Albrecht Durer,Northern Renaissance,sketch and study,79,33
14885.jpg,Wilhelm Kotarbinski,Art Nouveau (Modern),mythological painting,10,23
22866.jpg,Rembrandt,Baroque,landscape,12,19
37058.jpg,John Bratby,Expressionism,marina,30,21
27663.jpg,Galileo Chini,Impressionism,marina,41,21
71942.jpg,Paul Gauguin,Post-Impressionism,portrait,89,27
101180.jpg,Henri Matisse,Impressionism,landscape,41,19
46175.jpg,Marc Chagall,Naïve Art (Primitivism),illustration,64,17
23325.jpg,Francisco Pacheco,Mannerism (Late Renaissance),religious painting,54,30
29355.jpg,Paul Signac,Pointillism,cityscape,87,10
99334.jpg,Oscar Dominguez,Surrealism,figurative,109,13
84800.jpg,Laszlo Moholy-Nagy,Dada,abstract,26,0
58037.jpg,Adriaen van de Velde,Baroque,genre painting,12,15
50117.jpg,William Merritt Chase,Impressionism,cityscape,41,10
44731.jpg,Robert Julian Onderdonk,Impressionism,animal painting,41,3
86743.jpg,Thomas Lawrence,Romanticism,portrait,101,27
67974.jpg,David Burliuk,Post-Impressionism,landscape,89,19
6946.jpg,Salvador Dali,Surrealism,allegorical painting,109,2
64952.jpg,Georgia O'Keeffe,Precisionism,flower painting,93,14
45615.jpg,Zinaida Serebriakova,Art Deco,portrait,8,27
75929.jpg,Taras Shevchenko,Romanticism,genre painting,101,15
50369.jpg,Tivadar Kosztka Csontvary,Symbolism,cityscape,110,10
25095.jpg,Joshua Reynolds,Rococo,portrait,99,27
31089.jpg,Robert Julian Onderdonk,Impressionism,landscape,41,19
74477.jpg,Salvador Dali,Surrealism,symbolic painting,109,35
89452.jpg,Carl Larsson,Impressionism,landscape,41,19
9631.jpg,Gilbert Stuart,Romanticism,portrait,101,27
19228.jpg,Edgar Degas,Impressionism,self-portrait,41,31
72625.jpg,Giorgio de Chirico,Metaphysical art,allegorical painting,56,2
58822.jpg,John Atkinson Grimshaw,Romanticism,landscape,101,19
42255.jpg,Raphael Kirchner,Art Nouveau (Modern),design,10,12
58462.jpg,Henri Fantin-Latour,Realism,flower painting,97,14
31955.jpg,Winston Churchill,Impressionism,landscape,41,19
41199.jpg,Constantin Piliuta,Post-Impressionism,animal painting,89,3
36321.jpg,Theo van Rysselberghe,Pointillism,landscape,87,19
15935.jpg,Aleksey Savrasov,Realism,landscape,97,19
44430.jpg,Giovanni Domenico Tiepolo,Rococo,portrait,99,27
40087.jpg,Odilon Redon,Symbolism,symbolic painting,110,35
101144.jpg,Ivan Shishkin,Realism,landscape,97,19
85704.jpg,Luc-Olivier Merson,Romanticism,sketch and study,101,33
43807.jpg,Luigi Guardigli,Art Informel,abstract,9,0
89054.jpg,Raphael,High Renaissance,religious painting,39,30
75914.jpg,James Tissot,Realism,religious painting,97,30
41279.jpg,David Alfaro Siqueiros,Expressionism,portrait,30,27
71191.jpg,John Vassos,Art Deco,illustration,8,17
96948.jpg,Arkhip Kuindzhi,Impressionism,landscape,41,19
52925.jpg,Paul Kane,Romanticism,sketch and study,101,33
3979.jpg,Edgar Degas,Impressionism,nude painting (nu),41,24
40291.jpg,George Stubbs,Romanticism,genre painting,101,15
90534.jpg,Odilon Redon,Symbolism,mythological painting,110,23
65356.jpg,Edgar Degas,Impressionism,sketch and study,41,33
3590.jpg,Steve Wheeler,Indian Space painting,abstract,42,0
44153.jpg,Camille Corot,Realism,landscape,97,19
28570.jpg,Edward Hopper,New Realism,portrait,77,27
2084.jpg,Adriaen van de Venne,Baroque,illustration,12,17
79898.jpg,Konstantin Makovsky,Romanticism,portrait,101,27
87674.jpg,Modest Cuixart,Art Informel,abstract,9,0
72633.jpg,David Cox,Romanticism,landscape,101,19
29873.jpg,Andrea Mantegna,Early Renaissance,religious painting,28,30
60990.jpg,Ivan Aivazovsky,Romanticism,cityscape,101,10
2090.jpg,Paul Gauguin,Post-Impressionism,landscape,89,19
67171.jpg,Fernand Leger,Cubism,design,23,12
99057.jpg,Winston Churchill,Impressionism,landscape,41,19
11983.jpg,Edward Hicks,Naïve Art (Primitivism),religious painting,64,30
22072.jpg,Giorgio Vasari,Mannerism (Late Renaissance),religious painting,54,30
38867.jpg,Francois Boucher,Rococo,portrait,99,27
96838.jpg,Edmund Charles Tarbell,Impressionism,portrait,41,27
102978.jpg,Francisco Goya,Romanticism,capriccio,101,8
101392.jpg,Giovanni Battista Tiepolo,Rococo,history painting,99,16
52338.jpg,Agostino Carracci,Baroque,religious painting,12,30
69828.jpg,Felix Vallotton ,Art Nouveau (Modern),caricature,10,9
1870.jpg,Giovanni Battista Tiepolo,Rococo,history painting,99,16
51553.jpg,Theodore Rousseau,Realism,landscape,97,19
62409.jpg,Hans Memling,Northern Renaissance,religious painting,79,30
31504.jpg,Bernhard Strigel,Northern Renaissance,portrait,79,27
83803.jpg,Canaletto,Baroque,cityscape,12,10
80975.jpg,Henri Martin,Divisionism,genre painting,27,15
102125.jpg,Patrick Procktor,Pop Art,landscape,88,19
80938.jpg,Ferdinand Hodler,Realism,genre painting,97,15
41155.jpg,Allan Ramsay,Rococo,portrait,99,27
98816.jpg,Konstantin Makovsky,Romanticism,portrait,101,27
89044.jpg,Erte,Art Deco,genre painting,8,15
23351.jpg,Aleksey Antropov,Baroque,portrait,12,27
87289.jpg,Gerardo Dottori,Futurism,abstract,35,0
34476.jpg,Albert Anker,Realism,portrait,97,27
54062.jpg,Jan Matejko,Romanticism,portrait,101,27
52015.jpg,Maurice Utrillo,Post-Impressionism,cityscape,89,10
7119.jpg,Edward Burne-Jones,Romanticism,mythological painting,101,23
77765.jpg,Alfred Jensen,Abstract Expressionism,abstract,1,0
39877.jpg,John Singer Sargent,Realism,flower painting,97,14
13921.jpg,Honore Daumier,Romanticism,genre painting,101,15
45898.jpg,William Merritt Chase,Impressionism,portrait,41,27
25942.jpg,Lev Lagorio,Romanticism,landscape,101,19
29318.jpg,Frans Hals,Baroque,portrait,12,27
43744.jpg,Arthur Segal,Impressionism,genre painting,41,15
25354.jpg,William Turner,Romanticism,genre painting,101,15
89826.jpg,Jack Bush,Cubism,still life,23,34
18610.jpg,George Lambert,Rococo,landscape,99,19
5976.jpg,Henri Martin,Post-Impressionism,cityscape,89,10
43120.jpg,Mario Nuzzi,Tenebrism,flower painting,116,14
17906.jpg,Mihaly Munkacsy,Realism,landscape,97,19
83776.jpg,Joan Hernandez Pijuan,Art Informel,abstract,9,0
30302.jpg,Rembrandt,Baroque,genre painting,12,15
72277.jpg,M.C. Escher,Cubism,nude painting (nu),23,24
93144.jpg,Raoul Dufy,Cubism,genre painting,23,15
29938.jpg,Hans Holbein the Younger,Northern Renaissance,portrait,79,27
80186.jpg,Guercino,Baroque,religious painting,12,30
44855.jpg,Alfred Sisley,Impressionism,landscape,41,19
59523.jpg,Theodoros Stamos,Color Field Painting,abstract,17,0
74531.jpg,Pierre Puvis de Chavannes,Symbolism,genre painting,110,15
36368.jpg,Camille Corot,Realism,landscape,97,19
79262.jpg,Helene Schjerfbeck,Expressionism,genre painting,30,15
101869.jpg,Pierre-Paul Prud'hon,Romanticism,history painting,101,16
31271.jpg,August Macke,Expressionism,portrait,30,27
82709.jpg,Utagawa Kuniyoshi,Ukiyo-e,battle painting,121,4
48113.jpg,Claude Monet,Impressionism,landscape,41,19
93699.jpg,Ohara Koson,Shin-hanga,wildlife painting,103,39
85947.jpg,Gaston Chaissac,Art Brut,figurative,7,13
73016.jpg,Vincent van Gogh,Realism,portrait,97,27
47993.jpg,Erte,Art Deco,design,8,12
12501.jpg,Paul Cezanne,Post-Impressionism,still life,89,34
93921.jpg,Louis Comfort Tiffany,Post-Impressionism,flower painting,89,14
3522.jpg,John William Godward,Neoclassicism,landscape,73,19
36895.jpg,Francisco Goya,Romanticism,portrait,101,27
62824.jpg,Nicolas Poussin,Classicism,religious painting,15,30
24120.jpg,Sonia Delaunay,Orphism,abstract,83,0
92703.jpg,Aleksey Savrasov,Realism,landscape,97,19
79589.jpg,Leon Ferrari,Conceptual Art,abstract,18,0
10988.jpg,Gustave Courbet,Realism,marina,97,21
69686.jpg,Ilya Repin,Realism,portrait,97,27
3038.jpg,Amedeo Modigliani,Expressionism,portrait,30,27
43097.jpg,Hans Hofmann,Abstract Expressionism,abstract,1,0
41674.jpg,Vangel Naumovski,Surrealism,figurative,109,13
12783.jpg,Ilya Repin,Realism,literary painting,97,20
87301.jpg,Albert Bloch,Expressionism,cityscape,30,10
5695.jpg,Richard Paul Lohse,Concretism,abstract,19,0
80825.jpg,Jean Auguste Dominique Ingres,Neoclassicism,portrait,73,27
52259.jpg,Qi Baishi,Ink and wash painting,landscape,43,19
38263.jpg,Joshua Reynolds,Rococo,portrait,99,27
63860.jpg,Richard Parkes Bonington,Romanticism,marina,101,21
93298.jpg,Marc Chagall,Surrealism,sketch and study,109,33
68279.jpg,Jan Matejko,Romanticism,portrait,101,27
81301.jpg,Maurice Utrillo,Post-Impressionism,cityscape,89,10
6038.jpg,Forrest Bess,Outsider art,abstract,85,0
13726.jpg,Vanessa Bell,Abstract Art,abstract,0,0
101663.jpg, Wassily Kandinsky,Abstract Art,abstract,0,0
102404.jpg,Oskar Kokoschka,Expressionism,illustration,30,17
87142.jpg,Georges Seurat,Pointillism,landscape,87,19
91472.jpg,Ivan Albright,Magic Realism,portrait,53,27
9151.jpg,Louis Comfort Tiffany,Art Nouveau (Modern),design,10,12
27405.jpg,Vincent van Gogh,Realism,portrait,97,27
1712.jpg,Dosso Dossi,High Renaissance,religious painting,39,30
33799.jpg,Toyohara Chikanobu,Ukiyo-e,genre painting,121,15
34279.jpg,Raphael Kirchner,Japonism,design,46,12
1560.jpg,Barnett Newman,Color Field Painting,abstract,17,0
83239.jpg,Iosif Iser,Impressionism,cityscape,41,10
50694.jpg,Edwin Dickinson,Expressionism,nude painting (nu),30,24
39340.jpg,Candido Portinari,Social Realism,genre painting,104,15
99104.jpg,Erte,Art Deco,design,8,12
31863.jpg,Gregoire Boonzaier,Post-Impressionism,still life,89,34
72492.jpg,Antonello da Messina,Early Renaissance,religious painting,28,30
17338.jpg,Boris Kustodiev,Realism,portrait,97,27
9015.jpg,Ernst Ludwig Kirchner,Expressionism,nude painting (nu),30,24
38278.jpg,James Ensor,Impressionism,portrait,41,27
59932.jpg,Camille Pissarro,Impressionism,landscape,41,19
67156.jpg,Albert Bloch,Expressionism,cityscape,30,10
78140.jpg,Ivan Vladimirov,Realism,history painting,97,16
22693.jpg,John Riley,Baroque,portrait,12,27
68587.jpg,Giorgio Vasari,Mannerism (Late Renaissance),religious painting,54,30
65508.jpg,Charles Cottet,Post-Impressionism,portrait,89,27
2025.jpg,Pierre Bonnard,Post-Impressionism,genre painting,89,15
84025.jpg,Emmanuel Zairis,Post-Impressionism,genre painting,89,15
93028.jpg,Kiyoshi Saito,Sōsaku hanga,portrait,114,27
69142.jpg,Eugene Delacroix,Romanticism,religious painting,101,30
2419.jpg,Friedensreich Hundertwasser,Transautomatism,figurative,119,13
46270.jpg,M.C. Escher,Op Art,tessellation,81,36
56420.jpg,Jack Tworkov,Abstract Expressionism,nude painting (nu),1,24
7814.jpg,Kees van Dongen,Fauvism,portrait,32,27
93457.jpg,Vasily Surikov,Realism,sketch and study,97,33
76229.jpg,Eyvind Earle,Magic Realism,landscape,53,19
10978.jpg,Jean-Michel Basquiat,Neo-Expressionism,figurative,68,13
43231.jpg,Bartolome Esteban Murillo,Baroque,religious painting,12,30
83788.jpg,Nicholas Roerich,Symbolism,landscape,110,19
64533.jpg,Theodoros Stamos,Color Field Painting,abstract,17,0
63600.jpg,Bernard Buffet,Expressionism,portrait,30,27
80480.jpg,Albert Anker,Realism,genre painting,97,15
29639.jpg,Fra Angelico,Early Renaissance,religious painting,28,30
16432.jpg,Henri Fantin-Latour,Symbolism,religious painting,110,30
36743.jpg,Lolo Soldevilla,Concretism,abstract,19,0
69170.jpg,Anthony van Dyck,Baroque,sketch and study,12,33
69494.jpg,Charles Lapicque,Fauvism,marina,32,21
85027.jpg,Eyvind Earle,Magic Realism,landscape,53,19
102462.jpg,Eugene Boudin,Impressionism,marina,41,21
3030.jpg,Konstantin Makovsky,Realism,genre painting,97,15
99197.jpg,Nicholas Roerich,Symbolism,landscape,110,19
69872.jpg,Jules Breton,Realism,genre painting,97,15
47149.jpg,Konstantin Makovsky,Romanticism,portrait,101,27
85298.jpg,Kuzma Petrov-Vodkin,Symbolism,cityscape,110,10
43081.jpg,Vasily Tropinin,Romanticism,portrait,101,27
45431.jpg,Jan van Hemessen,Northern Renaissance,religious painting,79,30
88249.jpg,Edmund Dulac,Art Nouveau (Modern),illustration,10,17
97124.jpg,Mikhail Vrubel,Realism,portrait,97,27
13177.jpg,Dado,Surrealism,figurative,109,13
81977.jpg,Pyotr Konchalovsky,Expressionism,portrait,30,27
6177.jpg,Ding Yanyong,Ink and wash painting,flower painting,43,14
54972.jpg,Vasily Vereshchagin,Realism,portrait,97,27
25080.jpg,Konstantinos Parthenis,Expressionism,religious painting,30,30
29014.jpg,Edward Burne-Jones,Symbolism,religious painting,110,30
83983.jpg,Frederick Hammersley,Hard Edge Painting,abstract,38,0
4322.jpg,Victor Brauner,Surrealism,figurative,109,13
101703.jpg,Giovanni Battista Tiepolo,Rococo,religious painting,99,30
55423.jpg,Arshile Gorky,Post-Impressionism,cityscape,89,10
22929.jpg,Gustave Courbet,Realism,landscape,97,19
74721.jpg,Boris Grigoriev,Expressionism,self-portrait,30,31
29994.jpg,Cimabue,Byzantine,religious painting,14,30
70311.jpg,Jeremy Moon,Post-Painterly Abstraction,abstract,91,0
87478.jpg,Gheorghe Tattarescu,Romanticism,portrait,101,27
83948.jpg,David Burliuk,Futurism,genre painting,35,15
6831.jpg,Henri Martin,Pointillism,landscape,87,19
65052.jpg,Forrest Bess,Outsider art,abstract,85,0
3862.jpg,Paolo Veronese,Mannerism (Late Renaissance),mythological painting,54,23
85728.jpg,Erte,Art Deco,poster,8,28
49669.jpg,George Morland,Rococo,landscape,99,19
7991.jpg,Hendrick Cornelisz Vroom,Baroque,battle painting,12,4
23976.jpg,Giotto,Proto Renaissance,religious painting,95,30
58437.jpg,Gustave Dore,Romanticism,illustration,101,17
69209.jpg,Thomas Pollock Anshutz,Impressionism,genre painting,41,15
73274.jpg,Thomas Sully,Romanticism,sketch and study,101,33
86883.jpg,Theo van Rysselberghe,Post-Impressionism,portrait,89,27
61814.jpg,John Wilson Carmichael,Romanticism,genre painting,101,15
39240.jpg,Giovanni Boldini,Impressionism,portrait,41,27
12873.jpg,Piet Mondrian,Impressionism,self-portrait,41,31
5739.jpg,Jacek Malczewski,Romanticism,genre painting,101,15
4735.jpg,Katsushika Hokusai,Ukiyo-e,landscape,121,19
51832.jpg,Odilon Redon,Symbolism,symbolic painting,110,35
34359.jpg,Zdislav Beksinski,Surrealism,symbolic painting,109,35
62645.jpg,Isaac Levitan,Impressionism,landscape,41,19
33519.jpg,Ivan Shishkin,Realism,landscape,97,19
90175.jpg,Pierre Bonnard,Post-Impressionism,genre painting,89,15
30803.jpg,Lucas Cranach the Elder,Northern Renaissance,religious painting,79,30
41819.jpg,Franz Xaver Winterhalter,Neo-Rococo,portrait,70,27
57567.jpg,Leon Polk Smith,Hard Edge Painting,abstract,38,0
37334.jpg,Iosif Iser,Expressionism,nude painting (nu),30,24
39116.jpg,Albrecht Durer,Northern Renaissance,cityscape,79,10
96916.jpg,Ernst Ludwig Kirchner,Expressionism,self-portrait,30,31
28439.jpg,Xu Beihong,Ink and wash painting,flower painting,43,14
6307.jpg,Ivan Aivazovsky,Romanticism,marina,101,21
37598.jpg,Jose Escada,Surrealism,illustration,109,17
77516.jpg,Grigoriy Myasoyedov,Realism,landscape,97,19
62043.jpg,M.F. Husain,Cubism,nude painting (nu),23,24
41853.jpg,Umberto Boccioni,Futurism,nude painting (nu),35,24
767.jpg,Briton Riviere,Academicism,animal painting,2,3
52505.jpg,Katsushika Hokusai,Ukiyo-e,marina,121,21
41957.jpg,Marc Chagall,Naïve Art (Primitivism),religious painting,64,30
16766.jpg,Konstantin Makovsky,Romanticism,portrait,101,27
23969.jpg,Alfred Sisley,Impressionism,landscape,41,19
49758.jpg,Shitao,Ink and wash painting,genre painting,43,15
45224.jpg,Albrecht Durer,Northern Renaissance,religious painting,79,30
58024.jpg,Andrea Solario,High Renaissance,portrait,39,27
28170.jpg,Felix Vallotton ,Magic Realism,landscape,53,19
85451.jpg,Adja Yunkers,Abstract Expressionism,abstract,1,0
81918.jpg,Stanley Spencer,Neo-Romanticism,portrait,71,27
40423.jpg,Zinaida Serebriakova,Art Deco,still life,8,34
48670.jpg,Pyotr Konchalovsky,Realism,portrait,97,27
29614.jpg,Helen Frankenthaler,Lyrical Abstraction,abstract,52,0
5944.jpg,Alfred Sisley,Impressionism,cityscape,41,10
58034.jpg,Odilon Redon,Symbolism,cityscape,110,10
97889.jpg,Paolo Veronese,Mannerism (Late Renaissance),allegorical painting,54,2
6786.jpg,Berthe Morisot,Impressionism,genre painting,41,15
96648.jpg,Dorothy Lathrop,Art Nouveau (Modern),illustration,10,17
58891.jpg,Jacob Jordaens,Baroque,allegorical painting,12,2
92865.jpg,Alfred Wallis,Naïve Art (Primitivism),marina,64,21
102879.jpg,Elaine de Kooning,Abstract Expressionism,figurative,1,13
33672.jpg,Pablo Picasso,Post-Impressionism,genre painting,89,15
59137.jpg,Theodoor van Thulden,Baroque,portrait,12,27
103105.jpg,Hans Richter,Abstract Art,abstract,0,0
8142.jpg,Andre Derain,Expressionism,religious painting,30,30
5138.jpg,Heorhiy Narbut,Art Nouveau (Modern),illustration,10,17
40088.jpg,Vasily Perov,Realism,portrait,97,27
50001.jpg,Maurice Denis,Post-Impressionism,genre painting,89,15
